id,organization,account,service_key,short_description,long_description,service_display_name,service_url,language,agencies,tags,created_at,updated_at
216615,USCG Pacific Area,uscgpacarea,twitter,PACAREA Twitter page,"",Twitter,http://twitter.com/USCGPACAREA,English,"[{""id""=>371, ""name""=>""Department of Homeland Security (DHS)"", ""info_url""=>""http://www.dhs.gov""}]","[{""id""=>26998, ""tag_text""=>""uscg""}]",2018-08-31T18:26:05.000Z,2018-08-31T18:27:00.000Z
216613,"US Commercial Service, Nigeria",uscsnigeria,twitter,The US Commercial Service Nigeria offers assistance to businesses exporting U.S made products and services to Nigeria.,"",Twitter,https://twitter.com/USCSNigeria,English,"[{""id""=>81, ""name""=>""Department of Commerce"", ""info_url""=>""http://www.commerce.gov""}]",[],2018-08-29T07:42:05.000Z,2018-08-29T07:42:05.000Z
216608,flight93_nps,flight93_nps,instagram,Official Instagram page of Flight 93 National Memorial ,"Official Instagram page of Flight 93 National Memorial, which honors the actions of the passengers and crew members of Flight 93 on September 11, 2001",Instagram,https://www.instagram.com/flight93_nps/,English,"[{""id""=>411, ""name""=>""Department of the Interior (DOI)"", ""info_url""=>""http://www.doi.gov""}, {""id""=>2021, ""name""=>""National Park Service (NPS)"", ""info_url""=>""http://www.nps.gov""}]","[{""id""=>26671, ""tag_text""=>""flight93""}, {""id""=>27726, ""tag_text""=>""flight 93""}, {""id""=>27727, ""tag_text""=>""flight 93 national memorial ""}]",2018-08-24T13:52:20.000Z,2018-08-24T13:52:20.000Z
216604,"",marshbillingsnps,instagram,"","",Instagram,https://www.instagram.com/marshbillingsnps/,English,"[{""id""=>411, ""name""=>""Department of the Interior (DOI)"", ""info_url""=>""http://www.doi.gov""}]",[],2018-08-23T20:44:16.000Z,2018-08-23T20:45:27.000Z
216602,"","",facebook,"","",Facebook,https://www.facebook.com/Marsh-Billings-Rockefeller-National-Historical-Park-142825785752273/,English,"[{""id""=>411, ""name""=>""Department of the Interior (DOI)"", ""info_url""=>""http://www.doi.gov""}]",[],2018-08-23T20:37:41.000Z,2018-08-23T20:37:41.000Z
216600,363rd Intelligence Surveillance and Reconnaissance Wing Twitter,363isrw,twitter,363rd ISRW Twitter,"",Twitter,https://twitter.com/363ISRW,English,"[{""id""=>2669, ""name""=>""Department of Defense--Military Programs"", ""info_url""=>nil}]","[{""id""=>27722, ""tag_text""=>""363rd intelligence surveillance and reconnaissance""}, {""id""=>27723, ""tag_text""=>""363 isrw""}, {""id""=>27724, ""tag_text""=>""363rd isrw""}, {""id""=>27725, ""tag_text""=>""363d isrw""}]",2018-08-23T17:00:11.000Z,2018-08-23T17:00:11.000Z
216598,363rd Intelligence Surveillance and Reconnaissance Wing YouTube,channel,youtube,363rd ISRW YouTube,"",YouTube,https://www.youtube.com/channel/UCMHDiwgY9sskzj7lmskL_cw,English,"[{""id""=>2669, ""name""=>""Department of Defense--Military Programs"", ""info_url""=>nil}]","[{""id""=>27722, ""tag_text""=>""363rd intelligence surveillance and reconnaissance""}, {""id""=>27723, ""tag_text""=>""363 isrw""}, {""id""=>27724, ""tag_text""=>""363rd isrw""}, {""id""=>27725, ""tag_text""=>""363d isrw""}]",2018-08-23T16:56:57.000Z,2018-08-23T16:56:57.000Z
216596,363rd Intelligence Surveillance and Reconnaissance Wing Facebook,"",facebook,363 ISRW Facebook,"",Facebook,https://www.facebook.com/363ISRW/,English,"[{""id""=>2669, ""name""=>""Department of Defense--Military Programs"", ""info_url""=>nil}]","[{""id""=>27722, ""tag_text""=>""363rd intelligence surveillance and reconnaissance""}, {""id""=>27723, ""tag_text""=>""363 isrw""}, {""id""=>27724, ""tag_text""=>""363rd isrw""}, {""id""=>27725, ""tag_text""=>""363d isrw""}]",2018-08-23T16:53:32.000Z,2018-08-23T16:53:32.000Z
216594,NRAP,nrapnps,instagram,"","",Instagram,http://instagram.com/nrapnps,English,"[{""id""=>411, ""name""=>""Department of the Interior (DOI)"", ""info_url""=>""http://www.doi.gov""}]",[],2018-08-23T15:53:35.000Z,2018-08-23T15:53:35.000Z
216592,Northeast Region Archeology Program,northeastregionarcheology,facebook,"The Northeast Region Archeology Program (NRAP) assists the National Park Service Northeast Region in protecting, preserving, and better understanding the region’s irreplaceable resources for present and future generations.","",Facebook,https://www.facebook.com/NortheastRegionArcheology,English,"[{""id""=>411, ""name""=>""Department of the Interior (DOI)"", ""info_url""=>""http://www.doi.gov""}]",[],2018-08-23T15:51:06.000Z,2018-08-23T15:51:06.000Z
216590,U.S. Attorney's Office for the Southern District of Indiana,"",facebook, Official account of the US Attorney's Office for the Southern District of Indiana.,"The United States Attorneys serve as the nation's principal litigators under the direction of the Attorney General. There are 94 United States Attorneys' offices throughout the United States, Puerto Rico, the Virgin Islands, Guam, and the Northern Mariana Islands. The Department of Justice does not control, moderate or endorse the comments or opinions provided by visitors to this site. In addition, the department does not collect, maintain or disseminate information posted here. DOJ does not collect comments or messages through this account. Learn more at: https://www.justice.gov/doj/privacy-policy",Facebook,https://www.facebook.com/usaosdin/ ,English,"[{""id""=>431, ""name""=>""Department of Justice (DOJ)"", ""info_url""=>""http://www.justice.gov""}]","[{""id""=>2938, ""tag_text""=>""u.s. attorney""}, {""id""=>2939, ""tag_text""=>""justice""}, {""id""=>2458, ""tag_text""=>""washington""}, {""id""=>14351, ""tag_text""=>""indianapolis""}]",2018-08-22T18:17:06.000Z,2018-08-22T18:17:06.000Z
216588,HurlburtEms,"",facebook,Base Environmental,"Post updates of environmental programs, training and meetings on Hurlburt Field",Facebook,https://www.facebook.com/Hurlburt-Ems-992267020955725/,English,"[{""id""=>2669, ""name""=>""Department of Defense--Military Programs"", ""info_url""=>nil}]",[],2018-08-20T18:36:50.000Z,2018-08-20T18:36:50.000Z
216586,@USCISMediaCHI ,uscismediachi,twitter,"USCIS Press Officer: Northern IL, Southeast WI, MI, & Northwest IN.","",Twitter,https://twitter.com/USCISMediaCHI,English,"[{""id""=>371, ""name""=>""Department of Homeland Security (DHS)"", ""info_url""=>""http://www.dhs.gov""}]",[],2018-08-17T16:43:04.000Z,2018-08-17T16:43:04.000Z
216584,Hurlburt Field AMMO Association,"",facebook,Hurlburt Field AMMO Association,Hurlburt Field AMMO Association,Facebook,https://www.facebook.com/Hurlburt-Field-AMMO-Association-1423376837885060/?ref=bookmarks,English,"[{""id""=>2669, ""name""=>""Department of Defense--Military Programs"", ""info_url""=>nil}]","[{""id""=>27719, ""tag_text""=>""munitions""}, {""id""=>27720, ""tag_text""=>""ammo""}, {""id""=>27714, ""tag_text""=>""hurlburt field""}, {""id""=>27721, ""tag_text""=>""1 sow""}]",2018-08-16T18:38:45.000Z,2018-08-16T18:38:45.000Z
216582,ATFNashville,atfnashville,twitter,ATF Nashville Field Division twitter account,ATF Nashville Field Division covers the states of Alabama and Tennessee,Twitter,https://twitter.com/ATFNashville,English,"[{""id""=>431, ""name""=>""Department of Justice (DOJ)"", ""info_url""=>""http://www.justice.gov""}]",[],2018-08-14T18:47:30.000Z,2018-08-14T18:47:30.000Z
216578,Governors Island National Monument,"",facebook,The official Facebook page for Governors Island National Monument. The administrators for this page are employees of the National Park Service and currently work at Governors Island National Monument.,The official Facebook page for Governors Island National Monument. The administrators for this page are employees of the National Park Service and currently work at Governors Island National Monument.,Facebook,https://www.facebook.com/governorsislandnps/,English,"[{""id""=>411, ""name""=>""Department of the Interior (DOI)"", ""info_url""=>""http://www.doi.gov""}, {""id""=>2021, ""name""=>""National Park Service (NPS)"", ""info_url""=>""http://www.nps.gov""}]","[{""id""=>18761, ""tag_text""=>""national monument""}, {""id""=>27715, ""tag_text""=>"" governors island national monument""}, {""id""=>27716, ""tag_text""=>""governors island""}, {""id""=>27717, ""tag_text""=>""castle williams""}, {""id""=>27718, ""tag_text""=>""fort jay""}]",2018-08-13T18:29:49.000Z,2018-08-13T18:37:19.000Z
216576,Governors Island National Monument,"",facebook,The official Facebook page for Governors Island National Monument. The administrators for this page are employees of the National Park Service and currently work at Governors Island National Monument.,The official Facebook page for Governors Island National Monument. The administrators for this page are employees of the National Park Service and currently work at Governors Island National Monument.,Facebook,https://www.facebook.com/governorsislandnps/,English,"[{""id""=>411, ""name""=>""Department of the Interior (DOI)"", ""info_url""=>""http://www.doi.gov""}, {""id""=>2021, ""name""=>""National Park Service (NPS)"", ""info_url""=>""http://www.nps.gov""}]","[{""id""=>18761, ""tag_text""=>""national monument""}, {""id""=>27715, ""tag_text""=>"" governors island national monument""}, {""id""=>27716, ""tag_text""=>""governors island""}]",2018-08-13T18:29:48.000Z,2018-08-13T18:29:48.000Z
216573,Governors Island NM ,governorsislandnps,instagram,The official Instagram site for Governors Island National Monument. ,This Instagram site replaces an earlier unregistered version (GovIslandNPS) where password and email information was lost. ,Instagram,http://instagram.com/GovernorsIslandNPS,English,"[{""id""=>411, ""name""=>""Department of the Interior (DOI)"", ""info_url""=>""http://www.doi.gov""}, {""id""=>2021, ""name""=>""National Park Service (NPS)"", ""info_url""=>""http://www.nps.gov""}]",[],2018-08-13T15:56:02.000Z,2018-08-13T15:59:34.000Z
216571,Commerce Research Library,channel,youtube,The official YouTube account for the Commerce Research Library,"",YouTube,https://www.youtube.com/channel/UCEpYy_NDm7YklQ_Hy_Pi4Ng,English,"[{""id""=>81, ""name""=>""Department of Commerce"", ""info_url""=>""http://www.commerce.gov""}]","[{""id""=>1995, ""tag_text""=>""library""}]",2018-08-10T17:23:33.000Z,2018-08-10T17:23:33.000Z
210716,National Institute of General Medical Sciences (NIGMS),nigms,twitter,Official Twitter account of the National Institute of General Medical Sciences,"",Twitter,https://twitter.com/NIGMS,English,"[{""id""=>361, ""name""=>""Department of Health and Human Services (HHS)"", ""info_url""=>""http://www.hhs.gov""}]","[{""id""=>1718, ""tag_text""=>""biomedical""}, {""id""=>13851, ""tag_text""=>""biomedical research""}, {""id""=>61, ""tag_text""=>""biology""}, {""id""=>25891, ""tag_text""=>""science education""}, {""id""=>2496, ""tag_text""=>""stem""}, {""id""=>2034, ""tag_text""=>""genomics""}, {""id""=>3034, ""tag_text""=>""basic research""}, {""id""=>721, ""tag_text""=>""health""}]",2017-11-09T15:33:59.000Z,2018-08-09T17:42:04.000Z
216568,ATF Chicago,atf_chicago,twitter,Twitter account highlighting the work being done by ATF personnel in the Chicago Field Division,Twitter account highlighting the work being done by ATF personnel in the Chicago Field Division.  The purpose of the social media account is to educate the public on ATF's mission and community outreach.,Twitter,http://twitter.com/ATF_Chicago,English,"[{""id""=>431, ""name""=>""Department of Justice (DOJ)"", ""info_url""=>""http://www.justice.gov""}]",[],2018-08-09T13:45:36.000Z,2018-08-09T13:45:36.000Z
216566,ATF Detroit,atfdetroit,twitter,Twitter account highlighting the work being done by ATF personnel in the Detroit Field Division,Twitter account highlighting the work being done by ATF personnel in the Detroit Field Division.  Goal is to educate the public on ATF's mission and community outreach.,Twitter,http://twitter.com/ATFDetroit,English,"[{""id""=>431, ""name""=>""Department of Justice (DOJ)"", ""info_url""=>""http://www.justice.gov""}]",[],2018-08-09T13:43:17.000Z,2018-08-09T13:43:17.000Z
216564,Hurlburlt Field Passenger Terminal,"",facebook,Hurlburt Field Pax Terminal,Hurlburt Field Pax Terminal ,Facebook,https://www.facebook.com/Hurlburt-Field-Passenger-Terminal-1944071739212721/?ref=bookmarks,English,"[{""id""=>2669, ""name""=>""Department of Defense--Military Programs"", ""info_url""=>nil}]","[{""id""=>27712, ""tag_text""=>""passenger terminal""}, {""id""=>27713, ""tag_text""=>""space a""}, {""id""=>27714, ""tag_text""=>""hurlburt field""}]",2018-08-09T13:24:11.000Z,2018-08-09T13:24:11.000Z
216562,@royalzero3,royalzero3,instagram,3d Airlift Squadron Commander,"",Instagram,https://www.instagram.com/royalzero3,English,"[{""id""=>2669, ""name""=>""Department of Defense--Military Programs"", ""info_url""=>nil}]",[],2018-08-08T22:42:51.000Z,2018-08-08T22:42:51.000Z
216559,U.S. Coast Guard Cutter Terrapin,uscoastguardcutterterrapin,facebook,"The official U.S. Coast Guard Cutter Terrapin page on Facebool. If you're looking for the official source of information about the United States Coast Guard, please visit the homepage at www.USCG.mil","Welcome to the U.S. Coast Guard Cutter Terrapin page on Facebook. If you're looking for the official source of information about the United States Coast Guard, please visit the homepage at www.USCG.mil.

Any links provided to a U.S. Coast Guard presence on other third party sites is for your reference only The U.S. Coast Guard does not endorse and non-government websites, companies or applications. 

Editorial content on this site is for informational purposes only and not authority for action. Views and opinions expressed do not necessarily reflect those of the Department of Homeland Security or the U.S. Coast Guard.

The U.S. Coast Guard will not collect or retain Personally Identifiable Information unless you voluntarily provide it to us. To view the U.S. Coast Guard's Privacy Policy, please visit: 
http://www.uscg.mil/global/disclaim.asp


U.S. Coast Guard Comment Policy

We welcome your comments on all U.S. Coast Guard sites/journals. These are sponsored by the U.S. Coast Guard to provide a forum to talk about our work providing maritime safety, security and stewardship for the American people to secure the homeland, save lives and property, protect the environment, and promote economic prosperity.

The information provided is for public information only and is not a distress communication channel. People in an emergency and in need of Coast Guard assistance should use VHF-FM Channel 16 (156.8 MHz), dial 911, or call their nearest Coast Guard unit.",Facebook,https://www.facebook.com/USCoastGuardCutterTerrapin,English,"[{""id""=>371, ""name""=>""Department of Homeland Security (DHS)"", ""info_url""=>""http://www.dhs.gov""}, {""id""=>2321, ""name""=>""United States Coast Guard "", ""info_url""=>""http://www.uscg.mil/""}]","[{""id""=>26998, ""tag_text""=>""uscg""}, {""id""=>26907, ""tag_text""=>""cutter""}, {""id""=>26909, ""tag_text""=>""87-foot patrol boat""}, {""id""=>26935, ""tag_text""=>""bellingham""}, {""id""=>2458, ""tag_text""=>""washington""}, {""id""=>26889, ""tag_text""=>""puget sound""}, {""id""=>26899, ""tag_text""=>""13th district""}]",2018-08-07T16:39:50.000Z,2018-08-07T16:40:39.000Z
216540,FCA Facebook,"",facebook,The Official FCA Facebook Page,"",Facebook,https://www.facebook.com/fcagov/,English,"[{""id""=>221, ""name""=>""Farm Credit Administration (FCA)"", ""info_url""=>""http://www.fca.gov""}]",[],2018-08-03T15:40:23.000Z,2018-08-06T14:56:32.000Z
216542,FCA Twitter,fcagov,twitter,The Official FCA Twitter Page,"",Twitter,https://twitter.com/fcagov?lang=en,English,"[{""id""=>221, ""name""=>""Farm Credit Administration (FCA)"", ""info_url""=>""http://www.fca.gov""}]",[],2018-08-03T15:41:21.000Z,2018-08-06T14:56:07.000Z
216544,FCA YouTube,channel,youtube,The Official FCA YouTube Page,"",YouTube,https://www.youtube.com/channel/UCMLBjEdJAom6CaT3xRWV6oQ,English,"[{""id""=>221, ""name""=>""Farm Credit Administration (FCA)"", ""info_url""=>""http://www.fca.gov""}]",[],2018-08-03T15:42:15.000Z,2018-08-06T14:55:46.000Z
216546,FCA LinkedIn,farm-credit-administration,linkedin,The Official FCA LinkedIn Page,"",LinkedIn,https://www.linkedin.com/company/farm-credit-administration,English,"[{""id""=>221, ""name""=>""Farm Credit Administration (FCA)"", ""info_url""=>""http://www.fca.gov""}]",[],2018-08-03T15:42:46.000Z,2018-08-06T14:55:20.000Z
216538,801 SO Aircraft Maintenance Squadron ,"",facebook,801 SOAMXS squadron facebook page,"",Facebook,https://www.facebook.com/801SOAMXS/,English,"[{""id""=>2669, ""name""=>""Department of Defense--Military Programs"", ""info_url""=>nil}]",[],2018-08-01T20:01:18.000Z,2018-08-01T20:01:18.000Z
173521,Joshua Tree National Park,joshuatreenp,flickr,Joshua Tree National Park's public domain image collection on Flickr,"Welcome to Joshua Tree National Park's public domain image collection on Flickr. The photos and videos posted to our account are federal government works and are therefore in the public domain. 

Images in public domain have no licensing restrictions on them. They are free and may be downloaded and used however you wish. 

Please credit photos as shown on each image, usually in the form NPS/photographer name.",Flickr,https://www.flickr.com/photos/joshuatreenp,English,"[{""id""=>2021, ""name""=>""National Park Service (NPS)"", ""info_url""=>""http://www.nps.gov""}]","[{""id""=>3768, ""tag_text""=>""nps""}, {""id""=>3767, ""tag_text""=>""national park service""}, {""id""=>14861, ""tag_text""=>""park""}, {""id""=>3499, ""tag_text""=>""parks""}, {""id""=>1261, ""tag_text""=>""recreation""}, {""id""=>16571, ""tag_text""=>""jotr""}, {""id""=>16581, ""tag_text""=>""joshua tree""}, {""id""=>16591, ""tag_text""=>""desert""}]",2016-04-27T00:13:31.000Z,2018-08-01T19:46:50.000Z
216534,@WashVAAC,washvaac,twitter,Official Twitter account for the Washington Volcanic Ash Advisory Center,"",Twitter,https://twitter.com/WashVAAC,English,"[{""id""=>81, ""name""=>""Department of Commerce"", ""info_url""=>""http://www.commerce.gov""}]",[],2018-07-31T19:28:59.000Z,2018-07-31T19:29:28.000Z
181581,Independence National Historical Park,indenhp,youtube,"The official channel of Independence National Historical Park, National Park Service. Located in Philadelphia, PA. Our channel includes educational videos and podcasts relating to the park, its history, culture, natural resources and daily happenings.","The official channel of Independence National Historical Park, National Park Service. Located in Philadelphia, PA. Our channel includes educational videos and podcasts relating to the park, its history, culture, natural resources and daily happenings.",YouTube,https://www.youtube.com/IndeNHP,English,"[{""id""=>2021, ""name""=>""National Park Service (NPS)"", ""info_url""=>""http://www.nps.gov""}]","[{""id""=>3768, ""tag_text""=>""nps""}, {""id""=>3767, ""tag_text""=>""national park service""}, {""id""=>14861, ""tag_text""=>""park""}, {""id""=>3499, ""tag_text""=>""parks""}, {""id""=>1261, ""tag_text""=>""recreation""}, {""id""=>14991, ""tag_text""=>""inde""}]",2016-04-27T00:16:26.000Z,2018-07-30T18:17:51.000Z
216529,IndependenceNHP,independencenhp,twitter,"The Liberty Bell cracked long ago, but its voice has never been stilled. Experience the site where the USA was born! Retweets & likes are not endorsements.","",Twitter,https://twitter.com/INDEPENDENCENHP,English,"[{""id""=>411, ""name""=>""Department of the Interior (DOI)"", ""info_url""=>""http://www.doi.gov""}]",[],2018-07-30T18:15:33.000Z,2018-07-30T18:16:28.000Z
216527,Saguaro National Park,channel,youtube,This is the Youtube account for Saguaro National Park,"Through YouTube Saguaro National Park reaches audiences where they are. Both long and short format video highlights the resources and recreation at Saguaro, in Tucson, AZ.",YouTube,https://www.youtube.com/channel/UC5gf9_c4qlv_DmCL72k8daQ,English,"[{""id""=>411, ""name""=>""Department of the Interior (DOI)"", ""info_url""=>""http://www.doi.gov""}]","[{""id""=>21011, ""tag_text""=>""saguaro""}, {""id""=>21021, ""tag_text""=>""saguaroselfie""}, {""id""=>15571, ""tag_text""=>""national park""}, {""id""=>3767, ""tag_text""=>""national park service""}, {""id""=>21031, ""tag_text""=>""tucson""}, {""id""=>3610, ""tag_text""=>""arizona""}]",2018-07-25T19:04:17.000Z,2018-07-25T19:04:17.000Z
216525,Saguaro National Park,saguaronps,twitter,This is the official twitter account of Saguaro National Park.,This twitter account for Saguaro National Park showcases the day to day fun and learning that happens in the Sonoran desert.,Twitter,https://twitter.com/SaguaroNPS,English,"[{""id""=>411, ""name""=>""Department of the Interior (DOI)"", ""info_url""=>""http://www.doi.gov""}]","[{""id""=>21011, ""tag_text""=>""saguaro""}, {""id""=>21021, ""tag_text""=>""saguaroselfie""}, {""id""=>3610, ""tag_text""=>""arizona""}, {""id""=>21031, ""tag_text""=>""tucson""}, {""id""=>15571, ""tag_text""=>""national park""}, {""id""=>3767, ""tag_text""=>""national park service""}, {""id""=>16591, ""tag_text""=>""desert""}, {""id""=>20991, ""tag_text""=>""sonoran""}, {""id""=>16401, ""tag_text""=>""mountains""}, {""id""=>27711, ""tag_text""=>""arizona trail""}, {""id""=>2754, ""tag_text""=>""wilderness""}]",2018-07-25T18:59:14.000Z,2018-07-25T18:59:14.000Z
176721,saguaronationalpark,saguaronationalpark,instagram,This is the official Instagram account for Saguaro National Park and is a place to share. ,This is the official Instagram account for Saguaro National Park and is a place to share. Park staff post park photos of current events and repost photos of visitor's experiences at the park.  ,Instagram,https://www.instagram.com/saguaronationalpark,English,"[{""id""=>2021, ""name""=>""National Park Service (NPS)"", ""info_url""=>""http://www.nps.gov""}]","[{""id""=>3768, ""tag_text""=>""nps""}, {""id""=>3767, ""tag_text""=>""national park service""}, {""id""=>14861, ""tag_text""=>""park""}, {""id""=>3499, ""tag_text""=>""parks""}, {""id""=>1261, ""tag_text""=>""recreation""}, {""id""=>21001, ""tag_text""=>""sagu""}]",2016-04-27T00:14:39.000Z,2018-07-25T18:53:21.000Z
216520,@WashVAAC,"",facebook,Facebook Page for the Washington Volcanic Ash Advisory Center,"",Facebook,https://www.facebook.com/WashVAAC/,English,"[{""id""=>81, ""name""=>""Department of Commerce"", ""info_url""=>""http://www.commerce.gov""}]",[],2018-07-24T22:58:24.000Z,2018-07-24T22:58:24.000Z
216516,ATF St. Paul,atfstpaul,twitter,Official Twitter account for ATF's St. Paul Field Division,"Official Twitter account for The Bureau of Alcohol, Tobacco, Firearms and Explosives' St. Paul Field Division; Covering Minnesota, Wisconsin and the Dakotas.",Twitter,https://twitter.com/ATFStPaul,English,"[{""id""=>431, ""name""=>""Department of Justice (DOJ)"", ""info_url""=>""http://www.justice.gov""}]","[{""id""=>27703, ""tag_text""=>""#atf""}, {""id""=>27704, ""tag_text""=>""#federallawenforcement""}, {""id""=>27705, ""tag_text""=>""#firearms""}, {""id""=>27706, ""tag_text""=>""#explosives""}, {""id""=>27707, ""tag_text""=>""#minnesota""}, {""id""=>27708, ""tag_text""=>""#wisconsin""}, {""id""=>27709, ""tag_text""=>""#southdakota""}, {""id""=>27710, ""tag_text""=>""#northdakota""}]",2018-07-23T17:58:36.000Z,2018-07-23T18:01:37.000Z
216514,Justice OIG,justiceoig,youtube,": The Office of the Inspector General (OIG) in the U.S. Department of Justice (DOJ) is a statutorily created independent entity whose mission is to detect and deter waste, fraud, abuse, and misconduct in DOJ programs and personnel, and to promote economy and efficiency in those programs. This is the official YouTube account of the DOJ OIG.","The Office of the Inspector General (OIG) in the U.S. Department of Justice (DOJ) is a statutorily created independent entity whose mission is to detect and deter waste, fraud, abuse, and misconduct in DOJ programs and personnel, and to promote economy and efficiency in those programs. The OIG investigates alleged violations of criminal and civil laws by DOJ employees and audits, inspects, and reviews DOJ programs. This is the official YouTube account of the DOJ OIG. Website: https://oig.justice.gov/",YouTube,https://www.youtube.com/justiceoig,English,"[{""id""=>431, ""name""=>""Department of Justice (DOJ)"", ""info_url""=>""http://www.justice.gov""}]","[{""id""=>3049, ""tag_text""=>""oversight""}, {""id""=>2541, ""tag_text""=>""inspector general""}, {""id""=>2540, ""tag_text""=>""oig""}, {""id""=>2939, ""tag_text""=>""justice""}, {""id""=>27679, ""tag_text""=>""atf""}, {""id""=>27697, ""tag_text""=>""bop""}, {""id""=>27698, ""tag_text""=>""dea""}, {""id""=>26553, ""tag_text""=>""doj""}, {""id""=>27699, ""tag_text""=>""fbi""}, {""id""=>27700, ""tag_text""=>""ojp""}, {""id""=>27702, ""tag_text""=>""usms""}]",2018-07-20T18:14:28.000Z,2018-07-20T18:14:28.000Z
216511,Justice OIG,justiceoig,twitter,"The Office of the Inspector General (OIG) in the U.S. Department of Justice (DOJ) is a statutorily created independent entity whose mission is to detect and deter waste, fraud, abuse, and misconduct in DOJ programs and personnel, and to promote economy and efficiency in those programs. This is the official Twitter account of the DOJ OIG.","The Office of the Inspector General (OIG) in the U.S. Department of Justice (DOJ) is a statutorily created independent entity whose mission is to detect and deter waste, fraud, abuse, and misconduct in DOJ programs and personnel, and to promote economy and efficiency in those programs. The OIG investigates alleged violations of criminal and civil laws by DOJ employees and audits, inspects, and reviews DOJ programs. This is the official Twitter account of the DOJ OIG. Website: https://oig.justice.gov/ ",Twitter,https://twitter.com/JusticeOIG,English,"[{""id""=>431, ""name""=>""Department of Justice (DOJ)"", ""info_url""=>""http://www.justice.gov""}]","[{""id""=>3049, ""tag_text""=>""oversight""}, {""id""=>2541, ""tag_text""=>""inspector general""}, {""id""=>2540, ""tag_text""=>""oig""}, {""id""=>2939, ""tag_text""=>""justice""}, {""id""=>27679, ""tag_text""=>""atf""}, {""id""=>27697, ""tag_text""=>""bop""}, {""id""=>27698, ""tag_text""=>""dea""}, {""id""=>26553, ""tag_text""=>""doj""}, {""id""=>27699, ""tag_text""=>""fbi""}, {""id""=>27700, ""tag_text""=>""ojp""}, {""id""=>27702, ""tag_text""=>""usms""}]",2018-07-20T18:10:52.000Z,2018-07-20T18:11:25.000Z
216499,U.S. Coast Guard Cutter Healy,"",facebook,"","",Facebook,https://www.facebook/cgchealy,English,"[{""id""=>371, ""name""=>""Department of Homeland Security (DHS)"", ""info_url""=>""http://www.dhs.gov""}, {""id""=>2321, ""name""=>""United States Coast Guard "", ""info_url""=>""http://www.uscg.mil/""}]",[],2018-07-20T16:53:06.000Z,2018-07-20T16:53:06.000Z
216496,"U.S. Probation & Pretrial Services Office, Southern District of Mississippi","",linkedin,Official source for news and information about the U.S. Probation and Pretrial office,This LinkedIn account is maintained by the U.S. Probation & Pretrial office for the Southern District of Mississippi. The account's purpose is to provide official news and information from and about the federal probation offices.,LinkedIn,https://www.linkedin.com/company/u-s-probation-office-southern-district-of-mississippi/,English,"[{""id""=>2549, ""name""=>""Judicial Branch"", ""info_url""=>nil}]","[{""id""=>27682, ""tag_text""=>""federal probation""}, {""id""=>27683, ""tag_text""=>""federal pretrial""}]",2018-07-19T13:19:28.000Z,2018-07-19T13:19:46.000Z
216494,NOAA Central Library,channel,youtube,"","",YouTube,https://www.youtube.com/channel/UCxK2oekvetMp6zPSTWN63_g?view_as=subscriber,English,"[{""id""=>81, ""name""=>""Department of Commerce"", ""info_url""=>""http://www.commerce.gov""}, {""id""=>2011, ""name""=>""National Oceanic and Atmospheric Administration (NOAA)"", ""info_url""=>""http://www.noaa.gov/""}]",[],2018-07-18T13:03:31.000Z,2018-07-18T13:03:31.000Z
216492,Hurlburt Field Library Twitter,hurlburtlibrary,twitter,"","",Twitter,https://twitter.com/HurlburtLibrary,English,"[{""id""=>1501, ""name""=>""Department of the Air Force"", ""info_url""=>""http://www.af.mil/""}]",[],2018-07-17T20:51:25.000Z,2018-07-17T20:51:25.000Z
216490,Hurlburt Field Library Instagram,hurlburtfieldlibrary,instagram,"","",Instagram,http://instagram.com/hurlburtfieldlibrary,English,"[{""id""=>1501, ""name""=>""Department of the Air Force"", ""info_url""=>""http://www.af.mil/""}]",[],2018-07-17T20:50:42.000Z,2018-07-17T20:50:42.000Z
216488,Hurlburt Field Library,"",facebook,"","",Facebook,https://www.facebook.com/Hurlburt-Field-Library-276371721728/,English,"[{""id""=>1501, ""name""=>""Department of the Air Force"", ""info_url""=>""http://www.af.mil/""}]",[],2018-07-17T20:49:35.000Z,2018-07-17T20:49:35.000Z
216486,Hurlburt Field ITT,"",facebook,"","",Facebook,https://www.facebook.com/HurlburtITT/,English,"[{""id""=>1501, ""name""=>""Department of the Air Force"", ""info_url""=>""http://www.af.mil/""}]",[],2018-07-17T18:44:07.000Z,2018-07-17T18:44:07.000Z
