target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,third_party_service_domains,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count
www.usagov.gov,usagov.gov,.gov,true,https://www.usa.gov/,usa.gov,gov,www.usa.gov,true,200,text/html,false,false,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,false,"[""gov""]",,2024-07-27T04:50:02.425Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,true,cloud.gov,,,,true,true,true,"{""agency"":""GSA"",""subagency"":""TTS""}","[""51567.global.siteimproveanalytics.io"",""cdn.jsdelivr.net"",""cdnjs.cloudflare.com"",""dap.digitalgov.gov"",""gov1.siteintercept.qualtrics.com"",""script.crazyegg.com"",""search.usa.gov"",""siteimproveanalytics.com"",""www.google-analytics.com"",""www.googletagmanager.com"",""znbabnroqffo1d7xq-cemgsa.gov1.siteintercept.qualtrics.com""]",11,"["".usa.gov"",""www.usa.gov""]",true,0.047477095133463536,538.1,"[""about"",""foia"",""privacy"",""usa.gov"",""/es""]","[""about us"",""accessibility"",""foia"",""privacy policy"",""español""]",,,Making government services easier to find | USAGov,"Find government benefits, services, agencies, and information at USA.gov. Contact elected officials. Learn about passports, Social Security, taxes, and more.",,Making government services easier to find | USAGov,"Find government benefits, services, agencies, and information at USA.gov. Contact elected officials. Learn about passports, Social Security, taxes, and more.",,,https://www.usa.gov/themes/custom/usagov/images/Logo_USAGov.png,website,https://www.usa.gov/,https://www.usa.gov/,en,"en,es",true,false,true,https://www.usa.gov/,true,200,text/html,,,,false,true,https://www.usa.gov/,true,200,text/html,,,,20,0,0,2,"[""usa-accordion"",""usa-banner"",""usa-banner-inner"",""usa-button"",""usa-card-group"",""usa-footer"",""usa-form"",""usa-header"",""usa-icon"",""usa-identifier"",""usa-input"",""usa-label"",""usa-link"",""usa-list"",""usa-logo"",""usa-logo-text"",""usa-menu-btn"",""usa-nav"",""usa-navbar"",""usa-overlay"",""usa-prose"",""usa-search"",""usa-sign-up"",""usa-skipnav"",""usa-social-link"",""usa-sr-only""]",true,70,4,20,v3.0.1,100,216
eis-public-pricer.eos.gsa.gov,gsa.gov,.gov,false,https://eis-public-pricer.eos.gsa.gov/,gsa.gov,gov,eis-public-pricer.eos.gsa.gov,true,200,text/html,true,true,General Services Administration,"GSA, IDI, ECAS II",Executive,true,"[""dap"",""omb_idea"",""other""]",true,2024-07-27T06:18:42.356Z,completed,completed,completed,completed,completed,completed,completed,completed,true,amazonaws.com,,,,false,,true,"{""agency"":""GSA""}","[""cdn.jsdelivr.net"",""cdnjs.cloudflare.com"",""dap.digitalgov.gov"",""www.google-analytics.com"",""www.googletagmanager.com""]",5,"["".gsa.gov"",""eis-public-pricer.eos.gsa.gov""]",true,0.055883436523437496,321.6,"[""about"",""usa.gov""]","[""accessibility"",""privacy policy"",""usa.gov""]",true,true,Home - EIS Public Pricer,,,,,,,,,,,en-US,"",false,false,false,https://eis-public-pricer.eos.gsa.gov/robots.txt,false,404,text/html,,,,false,false,https://eis-public-pricer.eos.gsa.gov/sitemap.xml,false,404,text/html,,,,0,0,0,0,"[""usa-identifier"",""usa-link""]",false,25,2,20,v3.8.0,100,147
vote.usa.gov,usa.gov,.gov,true,https://vote.gov/,vote.gov,gov,vote.gov,true,200,text/html,false,false,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,true,"[""pulse""]",,2024-07-27T06:18:49.001Z,completed,completed,completed,completed,completed,completed,completed,completed,true,cloud.gov,cloud.gov Pages,,,true,,true,"{""agency"":""GSA"",""subagency"":""TTS""}","[""dap.digitalgov.gov"",""script.crazyegg.com"",""touchpoints.app.cloud.gov"",""www.google-analytics.com"",""www.googletagmanager.com""]",5,"["".vote.gov""]",true,0.015849064331054687,333,"[""about"",""foia"",""usa.gov"",""/es""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov"",""español"",""spanish""]",true,true,Check Voter Registration Deadlines and Laws in Your State | Vote.gov,Official voter registration website of the US federal government. Register to vote. Learn the voting registration deadlines and laws in your state.,,Check Voter Registration Deadlines and Laws in Your State,Official voter registration website of the US federal government. Register to vote. Learn the voting registration deadlines and laws in your state.,,,https://vote.gov/assets/img/ballot-box-OG.png,website,https://vote.gov/,https://vote.gov/,en,"",true,true,true,https://vote.gov/robots.txt,true,200,text/plain,52,,"[""https://vote.gov/sitemap.xml""]",true,true,https://vote.gov/sitemap.xml,true,200,application/xml,2528,0,0,0,0,0,0,"[""usa-accordion"",""usa-alert"",""usa-banner"",""usa-button"",""usa-checkbox"",""usa-fieldset"",""usa-form"",""usa-header"",""usa-icon"",""usa-input"",""usa-label"",""usa-language-container"",""usa-legend"",""usa-list"",""usa-prose"",""usa-search"",""usa-skipnav"",""usa-sr-only"",""usa-textarea""]",true,55,1,0,,0,56
find.digitalgov.gov,digitalgov.gov,.gov,true,https://digital.gov/,digital.gov,gov,digital.gov,true,200,text/html,false,false,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,false,"[""dap"",""pulse""]",,2024-07-27T01:27:14.127Z,completed,completed,completed,completed,completed,completed,completed,completed,true,cloudfront.net,cloud.gov Pages,,,true,,true,"{""ver"":""true"",""agency"":""GSA"",""subagency"":""TTS""}","[""api.govdelivery.com"",""avatars.githubusercontent.com"",""content.govdelivery.com"",""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""github.com"",""public.govdelivery.com"",""s3.amazonaws.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",11,"["".digital.gov""]",true,0.0023905693359375,454.5,"[""about"",""fear"",""foia"",""usa.gov""]","[""about us"",""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",true,true,Digital.gov — Guidance on building better digital services in government,Guidance on building better digital services in government,"digital, government, technology, civic-tech",Digital.gov,Guidance on building better digital services in government,,,https://s3.amazonaws.com/digitalgov/digitalgov-2022-card-v3.png,website,https://digital.gov/,,en-US,"",true,true,false,https://find.digitalgov.gov/robots.txt,true,200,text/plain,65,,,false,true,https://digital.gov/,true,200,text/html,,,,20,0,40,0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-card"",""usa-footer"",""usa-header"",""usa-icon"",""usa-identifier"",""usa-input"",""usa-link"",""usa-list"",""usa-logo"",""usa-menu-btn"",""usa-nav"",""usa-navbar"",""usa-overlay"",""usa-search"",""usa-section"",""usa-sign-up"",""usa-skipnav"",""usa-sr-only""]",true,70,23,20,,0,173
sftool.gov,sftool.gov,.gov,false,https://sftool.gov/,sftool.gov,gov,sftool.gov,true,200,text/html,true,true,General Services Administration,"GSA, IC, OGP Web Portfolio",Executive,true,"[""gov"",""dap"",""pulse"",""omb_idea"",""2020_eot"",""gov_man""]",true,2024-07-27T06:19:49.563Z,completed,completed,completed,completed,completed,completed,completed,timeout,true,,,,,true,,true,,"[""code.jquery.com"",""ssl.google-analytics.com"",""www.google-analytics.com"",""www.google.com"",""www.googletagmanager.com"",""www.gstatic.com""]",6,"["".sftool.gov""]",true,0.22142266255696613,1218.799,"[""about"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",true,true,SFTool - Sustainable Facilities Tool - GSA Sustainable Facilities Tool,"GSA's one-stop website to learn Sustainable Building and Procurement best practices. SFTool's thousands of content pages are free, easy to understand and constantly updated.","Sustainable Facilities Tool, Sustainable, Facilities, Buildings, learn, plan, explore, procure, apply, train, start, roles, resources, topics, strategies, tools, products, services, Case Studies, Career Planning, Teach, Helpful, Understanding Federal Requirements, Project Planning, Development, Procurement, Operations, Maintenance",,,,,,,,,en-us,"",true,true,false,https://sftool.gov/robots.txt,true,200,text/plain,182,10,"[""https://sftool.gov/sitemap.xml""]",,,,,,,,,,20,0,0,6,"[""usa-accordion"",""usa-banner"",""usa-footer"",""usa-form"",""usa-identifier"",""usa-label"",""usa-link"",""usa-list"",""usa-sign-up"",""usa-social-link""]",true,45,3,20,v3.0.2,100,194
digitalgov.gov,digitalgov.gov,.gov,true,https://digital.gov/,digital.gov,gov,digital.gov,true,200,text/html,false,false,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,true,"[""gov"",""pulse""]",,2024-07-27T01:28:52.872Z,completed,completed,completed,completed,completed,completed,completed,timeout,true,cloudfront.net,cloud.gov Pages,,,true,,true,"{""ver"":""true"",""agency"":""GSA"",""subagency"":""TTS""}","[""api.govdelivery.com"",""avatars.githubusercontent.com"",""content.govdelivery.com"",""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""github.com"",""public.govdelivery.com"",""s3.amazonaws.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",11,"["".digital.gov""]",true,0.11981430786132811,304.699,"[""about"",""fear"",""foia"",""usa.gov""]","[""about us"",""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",true,true,Digital.gov — Guidance on building better digital services in government,Guidance on building better digital services in government,"digital, government, technology, civic-tech",Digital.gov,Guidance on building better digital services in government,,,https://s3.amazonaws.com/digitalgov/digitalgov-2022-card-v3.png,website,https://digital.gov/,,en-US,"",true,true,true,https://digital.gov/robots.txt,true,200,text/plain,15,,,,,,,,,,,,20,0,40,0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-card"",""usa-footer"",""usa-header"",""usa-icon"",""usa-identifier"",""usa-input"",""usa-link"",""usa-list"",""usa-logo"",""usa-menu-btn"",""usa-nav"",""usa-navbar"",""usa-overlay"",""usa-search"",""usa-section"",""usa-sign-up"",""usa-skipnav"",""usa-sr-only""]",true,70,23,20,,0,173
performance.gov,performance.gov,.gov,true,https://www.performance.gov/,performance.gov,gov,www.performance.gov,true,200,text/html,true,false,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,true,"[""gov"",""pulse"",""omb_idea""]",true,2024-07-27T01:29:04.697Z,completed,completed,completed,completed,completed,completed,completed,completed,false,,WordPress,,,false,,true,"{""agency"":""GSA"",""subagency"":""OGP""}","[""assets.performance.gov"",""cdn.jsdelivr.net"",""cdnjs.cloudflare.com"",""dap.digitalgov.gov"",""fonts.googleapis.com"",""platform.twitter.com"",""px.ads.linkedin.com"",""s3-us-west-1.amazonaws.com"",""snap.licdn.com"",""syndication.twitter.com"",""www.google-analytics.com"",""www.googletagmanager.com"",""www.linkedin.com""]",13,"["".performance.gov""]",true,0.00009205314127604167,592,"[""about"",""fear"",""foia"",""inspector"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",true,true,Track the U.S. government's goals | Performance.gov,Data-driven progress updates from the teams responsible for U.S. strategy execution,,Track the U.S. government's goals,Data-driven progress updates from the teams responsible for U.S. strategy execution,,2024-07-23T12:36:42.000Z,https://assets.performance.gov/images/media/pgov-social-media-preview.png,article,https://www.performance.gov/,https://www.performance.gov/,en,"",true,true,true,https://www.performance.gov/robots.txt,true,200,text/plain,49,,"[""https://www.performance.gov/sitemap.xml""]",true,true,https://www.performance.gov/sitemap.xml,true,200,application/xml,102406,967,149,0,0,40,0,"[""usa-accordion"",""usa-button"",""usa-button-group"",""usa-footer"",""usa-header"",""usa-heading"",""usa-icon"",""usa-identifier"",""usa-layout-docs"",""usa-lead"",""usa-link"",""usa-list"",""usa-logo"",""usa-megamenu"",""usa-menu-btn"",""usa-nav"",""usa-nav-container"",""usa-navbar"",""usa-overlay"",""usa-prose"",""usa-section"",""usa-skipnav"",""usa-social-link"",""usa-tag-2"",""usa-tiny-text""]",false,80,2,20,2.12.1,100,242
sbst.gov,sbst.gov,.gov,false,https://sbst.gov/,sbst.gov,gov,sbst.gov,true,200,text/html,true,true,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,true,"[""gov"",""dap"",""pulse"",""omb_idea"",""2020_eot""]",true,2024-07-27T01:29:20.204Z,completed,completed,completed,completed,completed,completed,completed,completed,true,cloudfront.net,cloud.gov Pages,,,false,,true,"{""agency"":""GSA""}","[""dap.digitalgov.gov"",""www.google-analytics.com"",""www.googletagmanager.com""]",3,"["".sbst.gov""]",true,0,194.8,,,true,true,SBST,"",,SBST,"",,,,,/,/,,"",true,false,false,https://sbst.gov/robots.txt,false,404,text/html,,,,true,false,https://sbst.gov/sitemap.xml,true,200,application/xml,311,1,0,0,0,0,0,,false,0,1,20,v0.13.3,100,121
fdic-search.app.cloud.gov,cloud.gov,.gov,true,https://www.fdic.gov/,fdic.gov,gov,www.fdic.gov,true,200,text/html,false,false,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,true,"[""dap"",""pulse""]",,2024-07-27T04:52:50.339Z,completed,completed,completed,completed,completed,completed,completed,completed,true,amazonaws.com,,,,true,,true,,"[""cdnjs.cloudflare.com"",""fdic.122.2o7.net"",""gov1.siteintercept.qualtrics.com"",""kit-free.fontawesome.com"",""www.google-analytics.com"",""www.googletagmanager.com"",""znbesceujpuk56ypk-fdicfedramp.gov1.siteintercept.qualtrics.com""]",7,"["".fdic.gov""]",true,0.00015617610677083333,337.4,"[""about"",""fear"",""foia"",""privacy"",""usa.gov"",""espanol"",""/es""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""usa.gov"",""español""]",true,true,FDIC: Federal Deposit Insurance Corporation,The FDIC is an independent agency created by the U.S. Congress to maintain stability and public confidence in the nation’s financial system.,,FDIC: Federal Deposit Insurance Corporation,The FDIC is an independent agency created by the U.S. Congress to maintain stability and public confidence in the nation’s financial system.,,,https://www.fdic.gov/assets/images/share-fdic-default-1200x630.png,article,https://www.fdic.gov/,https://www.fdic.gov/,en-US,"",true,false,false,https://fdic-search.app.cloud.gov/robots.txt,false,404,text/html,,,,false,false,https://fdic-search.app.cloud.gov/sitemap.xml,false,404,text/html,,,,20,0,0,6,"[""usa-accordion"",""usa-button"",""usa-col"",""usa-contact-cta"",""usa-footer"",""usa-form"",""usa-header"",""usa-help"",""usa-icon"",""usa-input"",""usa-label"",""usa-layout"",""usa-link"",""usa-logo"",""usa-megamenu"",""usa-menu-btn"",""usa-nav"",""usa-nav-container"",""usa-navbar"",""usa-overlay"",""usa-prose"",""usa-search"",""usa-select"",""usa-sr-only"",""usa-stay-informed"",""usa-tab""]",false,85,7,20,v2.6.0,100,238
search.gov,search.gov,.gov,false,https://search.gov/,search.gov,gov,search.gov,true,200,text/html,true,true,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,true,"[""gov"",""dap"",""pulse"",""omb_idea""]",true,2024-07-27T06:10:51.810Z,completed,completed,completed,completed,completed,completed,completed,completed,true,cloudfront.net,cloud.gov Pages,login.gov,,true,,true,"{""agency"":""GSA"",""subagency"":""TTS""}","[""dap.digitalgov.gov"",""script.crazyegg.com"",""search.usa.gov"",""touchpoints.app.cloud.gov"",""www.google-analytics.com"",""www.googletagmanager.com""]",6,"["".search.gov""]",true,0.07128534159342448,274.699,"[""about"",""foia"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""foia"",""privacy policy"",""usa.gov""]",true,true,Search.gov Home | Search.gov,Search.gov powers thousands of federal government search boxes. Use it to improve the public’s search experience on your agency’s site.,,Search.gov Home,Search.gov powers thousands of federal government search boxes. Use it to improve the public’s search experience on your agency’s site.,,,,website,https://search.gov/,https://search.gov/,en,"",true,true,false,https://search.gov/robots.txt,true,200,text/plain,40,,"[""https://search.gov/sitemap.xml""]",true,false,https://search.gov/sitemap.xml,true,200,application/xml,28555,225,9,20,0,40,0,"[""usa-accordion"",""usa-alert"",""usa-banner"",""usa-button"",""usa-button-group"",""usa-card-group"",""usa-fieldset"",""usa-form"",""usa-header"",""usa-hero"",""usa-identifier"",""usa-input"",""usa-label"",""usa-legend"",""usa-link"",""usa-logo"",""usa-media-block"",""usa-menu-btn"",""usa-nav"",""usa-navbar"",""usa-overlay"",""usa-search"",""usa-section"",""usa-skipnav"",""usa-sr-only"",""usa-textarea""]",true,70,7,20,2.13.1,100,257
inventory.data.gov,data.gov,.gov,false,https://inventory.data.gov/,data.gov,gov,inventory.data.gov,true,200,text/html,true,true,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,false,"[""pulse"",""omb_idea""]",false,2024-07-27T01:54:27.005Z,completed,completed,completed,completed,completed,completed,completed,completed,true,cloud.gov,,,,true,,false,,"[""gov-bam.nr-data.net"",""js-agent.newrelic.com""]",2,"[""inventory.data.gov""]",true,0.04113716015625001,176.099,"[""about""]",,true,true,Error - Inventory.data.gov,,,,,,,,,,,en,"",false,false,false,https://inventory.data.gov/robots.txt,false,403,text/html,,,,false,false,https://inventory.data.gov/sitemap.xml,false,403,text/html,,,,0,0,0,0,,false,0,0,0,,0,0
firstgov.gov,firstgov.gov,.gov,true,https://www.usa.gov/,usa.gov,gov,www.usa.gov,true,200,text/html,false,false,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,false,"[""gov"",""pulse""]",,2024-07-27T01:59:16.142Z,completed,completed,completed,completed,completed,completed,completed,completed,true,amazonaws.com,,,,true,true,true,"{""agency"":""GSA"",""subagency"":""TTS""}","[""51567.global.siteimproveanalytics.io"",""cdn.jsdelivr.net"",""cdnjs.cloudflare.com"",""dap.digitalgov.gov"",""gov1.siteintercept.qualtrics.com"",""script.crazyegg.com"",""search.usa.gov"",""siteimproveanalytics.com"",""www.google-analytics.com"",""www.googletagmanager.com"",""znbabnroqffo1d7xq-cemgsa.gov1.siteintercept.qualtrics.com""]",11,"["".usa.gov"",""www.usa.gov""]",true,0.047477095133463536,394.799,"[""about"",""foia"",""privacy"",""usa.gov"",""/es""]","[""about us"",""accessibility"",""foia"",""privacy policy"",""español""]",true,true,Making government services easier to find | USAGov,"Find government benefits, services, agencies, and information at USA.gov. Contact elected officials. Learn about passports, Social Security, taxes, and more.",,Making government services easier to find | USAGov,"Find government benefits, services, agencies, and information at USA.gov. Contact elected officials. Learn about passports, Social Security, taxes, and more.",,,https://www.usa.gov/themes/custom/usagov/images/Logo_USAGov.png,website,https://www.usa.gov/,https://www.usa.gov/,en,"en,es",true,false,true,https://www.usa.gov/,true,200,text/html,,,,false,true,https://www.usa.gov/,true,200,text/html,,,,20,0,0,2,"[""usa-accordion"",""usa-banner"",""usa-banner-inner"",""usa-button"",""usa-card-group"",""usa-footer"",""usa-form"",""usa-header"",""usa-icon"",""usa-identifier"",""usa-input"",""usa-label"",""usa-link"",""usa-list"",""usa-logo"",""usa-logo-text"",""usa-menu-btn"",""usa-nav"",""usa-navbar"",""usa-overlay"",""usa-prose"",""usa-search"",""usa-sign-up"",""usa-skipnav"",""usa-social-link"",""usa-sr-only""]",true,70,4,20,v3.0.1,100,216
obamaadministration.archives.performance.gov,performance.gov,.gov,false,https://obamaadministration.archives.performance.gov/,performance.gov,gov,obamaadministration.archives.performance.gov,true,200,text/html,true,true,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,true,"[""pulse"",""omb_idea""]",true,2024-07-27T01:27:04.404Z,completed,completed,completed,completed,completed,completed,completed,completed,true,cloudfront.net,Drupal,,,false,,false,,,0,"[""obamaadministration.archives.performance.gov""]",true,0.00291,264.4,"[""about"",""privacy"",""usa.gov""]","[""accessibility"",""privacy policy""]",true,true,Performance.gov,,,,,,,,,,,en,"",false,false,false,https://obamaadministration.archives.performance.gov/robots.txt,false,404,text/html,,,,false,false,https://obamaadministration.archives.performance.gov/sitemap.xml,false,404,text/html,,,,0,0,0,0,,false,0,0,0,,0,0
usagov.gov,usagov.gov,.gov,true,https://www.usa.gov/,usa.gov,gov,www.usa.gov,true,200,text/html,false,false,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,false,"[""gov"",""pulse""]",,2024-07-27T06:25:52.540Z,completed,completed,completed,completed,completed,completed,completed,completed,true,amazonaws.com,,,,true,true,true,"{""agency"":""GSA"",""subagency"":""TTS""}","[""51567.global.siteimproveanalytics.io"",""cdn.jsdelivr.net"",""cdnjs.cloudflare.com"",""dap.digitalgov.gov"",""gov1.siteintercept.qualtrics.com"",""script.crazyegg.com"",""search.usa.gov"",""siteimproveanalytics.com"",""www.google-analytics.com"",""www.googletagmanager.com"",""znbabnroqffo1d7xq-cemgsa.gov1.siteintercept.qualtrics.com""]",11,"["".usa.gov"",""www.usa.gov""]",true,0.04543291666666666,4083.5,"[""about"",""foia"",""privacy"",""usa.gov"",""/es""]","[""about us"",""accessibility"",""foia"",""privacy policy"",""español""]",true,true,Making government services easier to find | USAGov,"Find government benefits, services, agencies, and information at USA.gov. Contact elected officials. Learn about passports, Social Security, taxes, and more.",,Making government services easier to find | USAGov,"Find government benefits, services, agencies, and information at USA.gov. Contact elected officials. Learn about passports, Social Security, taxes, and more.",,,https://www.usa.gov/themes/custom/usagov/images/Logo_USAGov.png,website,https://www.usa.gov/,https://www.usa.gov/,en,"en,es",true,false,true,https://www.usa.gov/,true,200,text/html,,,,false,true,https://www.usa.gov/,true,200,text/html,,,,20,0,0,2,"[""usa-accordion"",""usa-banner"",""usa-banner-inner"",""usa-button"",""usa-card-group"",""usa-footer"",""usa-form"",""usa-header"",""usa-icon"",""usa-identifier"",""usa-input"",""usa-label"",""usa-link"",""usa-list"",""usa-logo"",""usa-logo-text"",""usa-menu-btn"",""usa-nav"",""usa-navbar"",""usa-overlay"",""usa-prose"",""usa-search"",""usa-sign-up"",""usa-skipnav"",""usa-social-link"",""usa-sr-only""]",true,70,4,20,v3.0.1,100,216
openopps.digitalgov.gov,digitalgov.gov,.gov,true,https://openopps.usajobs.gov/,usajobs.gov,gov,openopps.usajobs.gov,true,200,text/html,false,false,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,false,"[""pulse""]",,2024-07-27T04:57:30.300Z,completed,completed,completed,completed,completed,completed,completed,completed,true,cloudfront.net,,,,false,,true,"{""agency"":""OPM""}","[""dap.digitalgov.gov"",""fonts.gstatic.com"",""googleads.g.doubleclick.net"",""i.ytimg.com"",""jnn-pa.googleapis.com"",""play.google.com"",""static.doubleclick.net"",""www.google-analytics.com"",""www.google.com"",""www.googletagmanager.com"",""www.gstatic.com"",""www.youtube.com"",""yt3.ggpht.com""]",13,"["".openopps.usajobs.gov"","".usajobs.gov"",""openopps.usajobs.gov""]",true,0.14026800435384112,1110,"[""about"",""fear"",""foia"",""inspector"",""privacy"",""usa.gov""]","[""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",true,true,Open Opportunities,,,,Sharpen your skills or help others from the federal government.,,,https://openopps.usajobs.gov/img/logo/png/open-opportunities-og-2x.png,,,,en,"",true,true,true,https://openopps.usajobs.gov/robots.txt,true,200,text/plain,300,,,true,true,https://openopps.usajobs.gov/sitemap.xml,true,200,text/html,7804,0,0,20,0,40,0,"[""usa-accordion"",""usa-alert"",""usa-banner"",""usa-button"",""usa-footer"",""usa-footer-big"",""usa-footer-big-secondary-section"",""usa-footer-secondary_section"",""usa-icon"",""usa-logo"",""usa-menu-btn"",""usa-nav"",""usa-nav-container"",""usa-navbar""]",true,35,2,20,2.14.0,100,217
secure.login.gov,login.gov,.gov,false,https://secure.login.gov/,login.gov,gov,secure.login.gov,true,200,text/html,true,true,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,true,"[""dap"",""pulse"",""omb_idea""]",false,2024-07-27T04:57:56.666Z,completed,completed,completed,completed,completed,completed,completed,completed,true,cloudfront.net,,login.gov,"[""\""password\"""",""\""user_email\"""","">Sign In<"",""Forgot your Password?"",""id=\""new_user\"""",""type=\""password\""""]",false,,true,"{""agency"":""GSA"",""subagency"":""TTS""}","[""dap.digitalgov.gov"",""www.google-analytics.com"",""www.googletagmanager.com""]",3,"["".login.gov"",""secure.login.gov""]",true,0,155.3,"[""privacy"",""/es""]","[""accessibility"",""español""]",true,true,Welcome | Login.gov,Login.gov,,,,,,,,,,en,"",true,true,false,https://secure.login.gov/robots.txt,true,200,text/plain,305,,,false,false,https://secure.login.gov/sitemap.xml,false,404,application/xml,,,,0,0,40,0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-button-group"",""usa-input"",""usa-label"",""usa-skipnav"",""usa-sr-only""]",true,35,0,0,,0,75
emorriscert.fasbilling.gsa.gov,gsa.gov,.gov,false,https://usda-nsobs-preview.oktapreview.com/app/usda-nsobs-preview_emorriscertsaml_1/exkek6yaz0cxLsJrj1d7/sso/saml,oktapreview.com,com,usda-nsobs-preview.oktapreview.com,true,200,text/html,false,false,General Services Administration,"GSA, IDI, ECAS II",Executive,true,"[""pulse""]",,2024-07-27T02:25:00.714Z,completed,execution_context_destroyed,completed,completed,completed,completed,completed,completed,false,,,.okta.com,"[""showpassword""]",false,,false,,"[""login.okta.com"",""op3static.oktacdn.com""]",2,"[""usda-nsobs-preview.oktapreview.com""]",true,0.08165092122395834,716.099,"[""privacy""]","[""privacy policy""]",true,true,usda-nsobs-preview - Sign In,,,,,,,,,,,en,"",true,false,false,https://emorriscert.fasbilling.gsa.gov/robots.txt,false,404,unknown,,,,false,false,https://emorriscert.fasbilling.gsa.gov/sitemap.xml,false,404,unknown,,,,0,0,40,0,,false,0,0,0,,0,40
autovendor.fas.gsa.gov,gsa.gov,.gov,true,https://autovendor.fas.gsa.gov/AutoVendor/Home,gsa.gov,gov,autovendor.fas.gsa.gov,true,200,text/html,true,true,General Services Administration,"GSA, IDI, ECAS II",Executive,false,"[""dap"",""pulse"",""omb_idea""]",true,2024-07-27T02:24:18.658Z,completed,completed,completed,completed,completed,completed,completed,completed,true,,,,,true,true,true,"{""agency"":""GSA""}","[""dap.digitalgov.gov"",""global.oktacdn.com"",""gsa.okta.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",5,"["".gsa.gov"",""autovendor.fas.gsa.gov""]",true,0.36209105086263027,11109.4,"[""about"",""fear"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",true,true,AutoVendor,,,,,,,,,,,,"",false,false,true,https://autovendor.fas.gsa.gov/AutoVendor/Home,true,200,text/html,,,,false,true,https://autovendor.fas.gsa.gov/AutoVendor/Home,true,200,text/html,,,,20,0,0,0,"[""usa-accordion"",""usa-banner"",""usa-identifier"",""usa-link""]",true,35,3,20,v3.5.0,100,178
